-84.5093994140625,46.48500061035156
-68.20439910888672,49.13249969482422
-70.99639892578125,48.33060073852539
-123.869862556,49.0549702249
-117.632003784,49.2963981628
-121.939002991,49.1528015137
-102.966003418,49.2103004456
-69.09719848632812,48.74610137939453
-76.5969009399414,44.22529983520508
-79.93499755859999,43.1735992432
-73.4169006348,45.5175018311
-91.6386032104,48.7738990784
-73.28109741210938,45.29439926147461
-80.3786010742,43.4608001709
-79.37000274658203,43.86220169067383
-83.3467025756836,47.81999969482422
-75.9906005859,46.2728004456
-74.038696,45.679501
-75.5635986328,45.5217018127
-75.66919708251953,45.3224983215332
-122.70999908447266,49.21609878540039
-78.36329650878906,44.22999954223633
-79.30329895019531,44.974700927734375
-71.393303,46.7911
-82.95559692382812,42.27560043334961
-89.32389831542969,48.37189865112305
-69.58470153808594,47.76440048217773
-72.2656021118164,48.52000045776367
-80.79889678955078,46.625
-71.69139862060547,45.4385986328125
-77.5280990600586,44.118900299072266
-81.376701355,48.5696983337
-79.396202,43.627499
-73.7407989502,45.4706001282
-78.83560180664062,48.20610046386719
-77.7827987671,48.0532989502
-123.183998108,49.193901062
-81.107201,44.7458
-77.31919860839844,45.95220184326172
-79.8473453522,47.6974006546
-81.1539,43.035599
-122.36100006103516,49.025299072265625
-79.422798,46.363602
-123.426002502,48.646900177
-68.20809936523438,48.60860061645508
-79.63059997559999,43.6772003174
-79.4655990600586,43.74250030517578
-82.56780242919922,45.88529968261719
-82.30889892578125,42.9994010925293
-100.237,25.865601
-101.098998,29.332899
-107.875,30.3974
-107.474998474,24.7644996643
-109.83300018310548,27.39259910583496
-106.4290008544922,31.63610076904297
-105.964996338,28.702899932900003
-116.602997,31.7953
-110.9250030517578,27.9689998626709
-111.047996521,29.095899581900003
-100.9290008544922,25.54949951171875
-109.081001282,25.6851997375
-111.3479995727539,25.989200592041016
-97.5252990723,25.7698993683
-115.241997,32.6306
-101.470001,26.9557
-100.107002258,25.7784996033
-110.97599792480467,31.22610092163086
-99.5705032349,27.4438991547
-113.305177,31.351987
-100.535004,28.627399
-98.2285,26.0089
-114.80899810791,30.930200576782
-103.411003113,25.5683002472
-116.97000122070312,32.541099548339844
-77.79560089111328,24.697900772094727
-77.083503,26.5114
-78.04900360107422,25.053800582885746
-77.39550018310547,26.004600524902344
-77.3912963867,26.745300293
-77.88089752197266,25.41710090637207
-77.840103,25.7383
-79.2647018433,25.6998996735
-76.6835021973,25.474899292
-76.3310012817,25.2847003937
-76.82019805908203,24.59429931640625
-76.1768817902,24.8950787333
-78.695602417,26.5587005615
-77.46620178219999,25.0389995575
-81.332901,28.5455
-71.28900146,42.47000122
-83.394096,44.451599
-121.762001,36.68190002
-121.2979965,38.55390167
-116.629997253,35.2804985046
-116.1620026,34.2961998
-94.36740112304688,35.33660125732422
-107.902000427,35.167301178
-97.09980011,36.73199844
-81.14569855,32.00999832
-97.176102,47.949299
-91.9356,34.1731
-87.02189636,30.7241993
-112.4199982,34.65449905
-74.8134994506836,40.27669906616211
-71.00520325,42.36429977
-121.92700195312,38.262699127197
-75.40699768,43.23379898
-114.03099823,40.7187004089
-88.06809997559999,30.626800537100003
-122.221001,37.721298
-95.894096,41.3032
-123.41400146484376,48.14149856567383
-97.433098,37.649899
-94.713898,39.2976
-89.3375015258789,43.13990020751953
-93.15470123291016,36.26150131225586
-112.01200103759766,33.43429946899414
-68.8281021118164,44.80739974975586
-80.1707000732,26.1972999573
-94.71150207519533,32.38399887084961
-82.70939636230001,34.4945983887
-117.53399658203124,47.61989974975586
-80.2407,26.0012
-122.375,37.61899948120117
-112.375999451,48.6083984375
-91.883904,30.0378
-82.2717971802,29.6900997162
-89.97669982910156,35.04240036010742
-109.603996277,31.4689998627
-97.0740966797,31.6378002167
-68.0178985596,46.8714981079
-92.14969635010002,34.916900634799994
-86.68479919,34.67869949
-79.014503479004,35.1708984375
-102.54699707,36.0225982666
-100.778002,29.359501
-118.4079971,33.94250107
-85.8581,33.5882
-81.8498001099,41.4117012024
-75.46600342,39.12950134
-84.6678009033,39.0488014221
-76.7593994141,39.08539962769999
-117.6920013,35.6853981
-98.22850036621094,44.38520050048828
-91.98760223,30.20529938
-74.168701171875,40.692501068115234
-116.223,43.5644
-115.672996521,36.5872001648
-100.723999023,37.9275016785
-101.27999877929688,48.2593994140625
-86.365799,32.3829
-92.30020142,34.85010147
-96.851799,32.847099
-104.7570038,38.67839813
-111.98300170898438,46.6068000793457
-117.1429977,32.86840057
-112.383003235,33.534999847399995
-86.68930053710938,30.42779922485352
-118.334999,33.922798
-67.792098999,46.1231002808
-97.9164962769,36.3391990662
-119.121002197,34.120300293
-117.884003,34.905399
-93.22329711914062,30.126100540161133
-78.9282989502,33.6796989441
-119.9520035,36.33300018
-70.06020355,41.25310135
-76.60880279540001,37.1324996948
-87.49620056150002,36.668598175
-77.037697,38.8521
-76.411797,38.285999
-96.250999450684,28.727500915527
-89.94400024410001,35.9642982483
-74.57720184326172,39.45759963989258
-97.386596679688,35.414699554443
-76.17459869,36.26060104
-104.49700164794922,38.289100646972656
-68.0447998,46.68899918
-122.5810013,47.07920074
-80.152702,26.072599
-95.366699,35.656502
-93.4030990600586,48.566200256347656
-111.97799682617188,40.78839874267578
-100.288002014,34.4337997437
-88.92440032959999,30.4104003906
-84.9913024902,32.337299346900004
-97.8097000122,27.5072002411
-96.76450348,39.05530167
-76.7633972168,40.1935005188
-96.75920104980467,40.85100173950195
-84.58740234375,42.77870178222656
-74.84559631347656,44.93579864501953
-81.38950348,35.74110031
-82.626999,27.7651
-81.86329650879999,26.58659935
-95.34140014648438,29.984399795532227
-68.68560028076172,45.64780044555664
-76.866997,38.810799
-80.22200012207031,36.13370132446289
-117.383003235,34.597499847399995
-86.522102356,30.778799057
-75.71949768,44.05559921
-82.52890015,42.9109993
-119.0569992,35.43360138
-106.3779984,31.80719948
-97.65440368652344,26.228500366210938
-81.11949920654297,33.93880081176758
-110.883003235,32.1665000916
-87.31860352,30.35269928
-87.186599731445,30.473400115967
-97.4011993408,47.961101532
-95.27890015,29.64539909
-104.751998901,39.7016983032
-80.23290253,40.49150085
-95.1587982178,29.6072998047
-122.655998,48.351799
-98.02690124510002,27.7409000397
-83.1930007935,30.9678001404
-80.29060363769531,25.79319953918457
-122.308998,47.449001
-85.20379638671875,35.035301208496094
-73.1261978149414,41.16350173950195
-90.0758972168,32.3111991882
-94.8603973388672,29.265300750732425
-118.1520004,33.81769943
-76.92109680175781,41.241798400878906
-86.294403,39.7173
-93.547897338867,38.73030090332
-81.4669036865,41.0374984741
-90.0847015381,33.4943008423
-73.70760345458984,41.06700134277344
-72.6317977905,40.8437004089
-90.64640045166016,35.83169937133789
-116.78099823,37.7988014221
-80.08509827,26.59300041
-117.2149963,32.69919968
-106.3799973,31.84950066
-114.6060028,32.65660095
-104.26300048828124,32.337501525878906
-92.1936035156,46.8420982361
-85.6636962891,38.2280006409
-110.34400177001952,31.588499069213867
-87.307602,39.4515
-109.762001,48.54299927
-119.3199997,47.20769882
-72.56230164,44.20349884
-119.45800018310548,33.23979949951172
-77.3197021484375,37.50519943237305
-93.8256,32.446602
-76.20120239257812,36.89459991455078
-94.02069854736328,29.9507999420166
