5726,3830,186.6077753802985
5726,3678,146.01034919400405
4042,3830,156.2616324541957
4042,3678,110.06174393157089
3591,3678,201.73651716189107
3830,5726,186.6077753802985
3830,4042,156.2616324541957
3678,5726,146.01034919400405
3678,4042,110.06174393157089
3678,3591,201.73651716189107
111,146,144.99005193318195
146,111,144.99005193318195
146,149,306.5263723454996
149,146,306.5263723454996
3682,6958,368.6621857793571
3682,3754,79.17927968875766
3682,4335,266.6908830685742
3682,5756,197.6157560518839
3682,5759,323.0992846897785
3682,5773,253.12816157306852
1937,3533,60.95775506864901
1943,3533,220.1034990627618
1943,3722,227.83910735199484
3875,3533,144.9257475003271
3875,3793,136.30278236417547
3875,3646,240.24706690612652
3533,1937,60.95775506864901
3533,1943,220.1034990627618
3533,3875,144.9257475003271
3533,1948,96.39719734568054
3533,1944,244.47284213289777
3533,3878,177.18303518794264
3533,1930,192.83672598256214
3533,1934,177.3375584477581
3533,3646,196.7395766026468
1948,3533,96.39719734568054
1944,3533,244.47284213289777
6130,5773,138.39366018226752
3472,3878,104.558954963551
3472,3646,119.14103487568701
3712,1930,391.9320403327169
3712,3646,180.8202060747075
6958,3682,368.6621857793571
3754,3682,79.17927968875766
3754,3878,325.1119769725444
3878,3533,177.18303518794264
3878,3472,104.558954963551
3878,3754,325.1119769725444
3878,1930,291.1505204809516
3878,3564,381.181735379416
3878,3793,133.2043201556293
3878,3698,227.99855739709372
4335,3682,266.6908830685742
1930,3533,192.83672598256214
1930,3712,391.9320403327169
1930,3878,291.1505204809516
1930,3722,186.79578781567625
5756,3682,197.6157560518839
3722,1943,227.83910735199484
3722,1930,186.79578781567625
3722,3646,174.30983414629446
5759,3682,323.0992846897785
3564,3878,381.181735379416
3564,3646,329.5412763413455
3793,3875,136.30278236417547
3793,3878,133.2043201556293
1934,3533,177.3375584477581
3698,3878,227.99855739709372
3698,3646,199.6465990025079
3646,3875,240.24706690612652
3646,3533,196.7395766026468
3646,3472,119.14103487568701
3646,3712,180.8202060747075
3646,3722,174.30983414629446
3646,3564,329.5412763413455
3646,3698,199.6465990025079
5773,3682,253.12816157306852
5773,6130,138.39366018226752
3877,3484,236.226757495991
3484,3877,236.226757495991
3877,1825,1138.5400390892048
1825,3877,1138.5400390892048
1825,3621,277.3596256855587
3621,1825,277.3596256855587
156,184,39.37241096768989
156,8223,252.9671131747041
184,156,39.37241096768989
8223,156,252.9671131747041
3682,4039,596.1674768079316
3682,3578,106.11488721252506
3682,4043,694.0722310212127
3682,4285,363.07718917758314
3682,3488,373.4079364576333
3682,4018,349.813988558598
3682,4041,508.05959466236226
3682,4008,306.3432517413337
3682,4034,153.3332904277444
3682,3544,630.608829176269
3682,4017,303.50793213772596
3682,4128,682.8721364230838
3682,3858,906.5818334416044
3682,4016,357.28415608051785
3682,3745,793.5730604890379
3682,3676,151.9013162006226
3682,4356,589.2096221191226
4039,3682,596.1674768079316
3578,3682,106.11488721252506
4285,3682,363.07718917758314
3488,3682,373.4079364576333
3645,3861,926.0091128902554
4018,3682,349.813988558598
4041,3682,508.05959466236226
3442,7018,46.649009282657346
4008,3682,306.3432517413337
4034,3682,153.3332904277444
3797,3861,1182.1343984954833
3544,3682,630.608829176269
4017,3682,303.50793213772596
3697,3861,1183.262348730788
4128,3682,682.8721364230838
3542,3682,619.6123244832489
3473,3861,348.3019106890663
3858,3682,906.5818334416044
3858,3861,1039.4384111165505
3861,3645,926.0091128902554
3861,3797,1182.1343984954833
3861,3697,1183.262348730788
3861,3473,348.3019106890663
3861,3858,1039.4384111165505
4016,3682,357.28415608051785
3745,3682,793.5730604890379
7018,3442,46.649009282657346
3676,3682,151.9013162006226
4356,3682,589.2096221191226
3517,3448,90.89559744864864
3517,5737,54.94376064207796
3517,4278,30.91354088146331
3517,4265,30.401863535101707
3864,3448,145.13907091385957
3864,3546,159.77584420800923
3864,3724,157.3506478810422
3701,3448,148.12612158445592
4025,3448,196.0318273600372
4021,7070,200.56493807782388
4021,5739,189.44361879305782
4021,3604,197.48020818707613
4021,7071,211.30482304793966
4021,7065,244.59526003753876
3448,3517,90.89559744864864
3448,3864,145.13907091385957
3448,3701,148.12612158445592
3448,4025,196.0318273600372
3448,4278,60.76490080638953
3448,5749,109.17174821548002
3448,4265,69.99501460065872
3448,6456,44.99294397935585
3448,4026,151.53658002897623
3448,5767,127.23619085097522
3448,5770,213.15845727426446
5728,3678,113.76395592180543
5737,3517,54.94376064207796
5737,3589,149.03608220324853
5737,4265,26.401545421422522
7070,4021,200.56493807782388
5739,4021,189.44361879305782
3589,4278,182.940615145174
3589,5749,190.68192835041546
3589,4265,162.70610573173357
3604,4021,197.48020818707613
4278,3517,30.91354088146331
4278,3448,60.76490080638953
5744,3678,148.81764837272394
5749,3448,109.17174821548002
5749,3589,190.68192835041546
3546,3864,159.77584420800923
4265,3517,30.401863535101707
4265,3448,69.99501460065872
4265,5737,26.401545421422522
4265,3589,162.70610573173357
6825,3678,100.79512460165654
3724,3864,157.3506478810422
7071,4021,211.30482304793966
5758,3678,187.59793397422462
6456,3448,44.99294397935585
4026,3448,151.53658002897623
5767,3448,127.23619085097522
7065,4021,244.59526003753876
5770,3448,213.15845727426446
3678,5728,113.76395592180543
3678,5744,148.81764837272394
3678,6825,100.79512460165654
3678,5758,187.59793397422462
3678,3665,118.74694067702296
3678,5774,93.46332562194567
3665,3678,118.74694067702296
5774,3678,93.46332562194567
4355,3876,480.41179372899654
4355,3752,54.85660164400109
3718,3670,157.70954873036288
4019,3670,568.869638954764
4019,3484,677.2320350569468
4019,3830,1117.7848667330836
4019,3462,328.4485593479453
3700,3670,89.2912084154387
3852,3670,284.5189864928861
3658,3876,139.89378936509246
3658,3520,467.63625106426275
3864,3876,645.9510418075486
3864,3520,317.85936960700815
3864,3752,212.14913872429307
5718,3830,233.8636734896522
3840,3670,311.9295484112612
3838,3830,617.456654675166
3838,3752,287.177494016736
3682,3876,226.7888252540665
3682,3670,731.3579785691905
3682,3576,594.601522007084
3682,3830,605.8102765876498
3682,3752,666.2015459160694
3682,3462,1587.321477514607
3673,3876,1032.4852308116149
3673,3670,189.87546268587553
3673,3797,1521.4267272872773
3673,3484,1241.5299265327571
3673,3861,444.089816289461
3673,3830,977.6562491070887
3673,3752,1430.3646099926639
3673,3462,871.9908329161323
4007,3876,91.61294512337227
4286,3876,508.6715574400388
4286,3752,104.326657888467
4039,3830,122.19981564076834
3825,3876,643.7340730248399
3825,3520,313.1788403435037
3825,3670,1470.7512051040753
3825,3484,2526.616311171011
3825,3576,1194.4122602739642
3825,3830,783.1006884121663
3825,3752,195.6269429486573
